"date","value","group","region","type"
"2021-07-20",2095,"10-19","lombardia","second_dose"
"2021-07-21",5424,"20-29","lombardia","second_dose"
"2021-07-21",11345,"30-39","lombardia","second_dose"
"2021-07-21",24314,"40-49","lombardia","second_dose"
"2021-07-21",5689,"50-59","lombardia","second_dose"
"2021-07-21",23868,"60-69","lombardia","second_dose"
"2021-07-21",11281,"70-79","lombardia","second_dose"
"2021-07-21",280,"80-89","lombardia","second_dose"
"2021-07-21",72,"over90","lombardia","second_dose"
"2021-07-21",2286,"10-19","lombardia","second_dose"
"2021-07-22",5757,"20-29","lombardia","second_dose"
"2021-07-22",14703,"30-39","lombardia","second_dose"
"2021-07-22",25565,"40-49","lombardia","second_dose"
"2021-07-22",5655,"50-59","lombardia","second_dose"
"2021-07-22",21945,"60-69","lombardia","second_dose"
"2021-07-22",9120,"70-79","lombardia","second_dose"
"2021-07-22",284,"80-89","lombardia","second_dose"
"2021-07-22",76,"over90","lombardia","second_dose"
"2021-07-22",2368,"10-19","lombardia","second_dose"
"2021-07-23",6340,"20-29","lombardia","second_dose"
"2021-07-23",14193,"30-39","lombardia","second_dose"
"2021-07-23",23449,"40-49","lombardia","second_dose"
"2021-07-23",6097,"50-59","lombardia","second_dose"
"2021-07-23",21541,"60-69","lombardia","second_dose"
"2021-07-23",8302,"70-79","lombardia","second_dose"
"2021-07-23",295,"80-89","lombardia","second_dose"
"2021-07-23",65,"over90","lombardia","second_dose"
"2021-07-23",2583,"10-19","lombardia","second_dose"
"2021-07-24",7020,"20-29","lombardia","second_dose"
"2021-07-24",15489,"30-39","lombardia","second_dose"
"2021-07-24",26161,"40-49","lombardia","second_dose"
"2021-07-24",6513,"50-59","lombardia","second_dose"
"2021-07-24",19621,"60-69","lombardia","second_dose"
"2021-07-24",7259,"70-79","lombardia","second_dose"
"2021-07-24",207,"80-89","lombardia","second_dose"
"2021-07-24",30,"over90","lombardia","second_dose"
"2021-07-24",2985,"10-19","lombardia","second_dose"
"2021-07-25",7281,"20-29","lombardia","second_dose"
"2021-07-25",16553,"30-39","lombardia","second_dose"
"2021-07-25",21600,"40-49","lombardia","second_dose"
"2021-07-25",5534,"50-59","lombardia","second_dose"
"2021-07-25",16408,"60-69","lombardia","second_dose"
"2021-07-25",5387,"70-79","lombardia","second_dose"
"2021-07-25",190,"80-89","lombardia","second_dose"
"2021-07-25",16,"over90","lombardia","second_dose"
"2021-07-25",3476,"10-19","lombardia","second_dose"
"2021-07-26",12733,"20-29","lombardia","second_dose"
"2021-07-26",21838,"30-39","lombardia","second_dose"
"2021-07-26",30135,"40-49","lombardia","second_dose"
"2021-07-26",7134,"50-59","lombardia","second_dose"
"2021-07-26",18100,"60-69","lombardia","second_dose"
"2021-07-26",5715,"70-79","lombardia","second_dose"
"2021-07-26",257,"80-89","lombardia","second_dose"
"2021-07-26",62,"over90","lombardia","second_dose"
"2021-07-26",5187,"10-19","lombardia","second_dose"
"2021-07-27",17767,"20-29","lombardia","second_dose"
"2021-07-27",24108,"30-39","lombardia","second_dose"
"2021-07-27",28654,"40-49","lombardia","second_dose"
"2021-07-27",9067,"50-59","lombardia","second_dose"
"2021-07-27",7376,"60-69","lombardia","second_dose"
"2021-07-27",1936,"70-79","lombardia","second_dose"
"2021-07-27",230,"80-89","lombardia","second_dose"
"2021-07-27",65,"over90","lombardia","second_dose"
"2021-07-27",7569,"10-19","lombardia","second_dose"
"2021-07-28",11689,"20-29","lombardia","second_dose"
"2021-07-28",12509,"30-39","lombardia","second_dose"
"2021-07-28",13759,"40-49","lombardia","second_dose"
"2021-07-28",7215,"50-59","lombardia","second_dose"
"2021-07-28",4653,"60-69","lombardia","second_dose"
"2021-07-28",1374,"70-79","lombardia","second_dose"
"2021-07-28",206,"80-89","lombardia","second_dose"
"2021-07-28",53,"over90","lombardia","second_dose"
"2021-07-28",5148,"10-19","lombardia","second_dose"
"2021-07-29",9139,"20-29","lombardia","second_dose"
"2021-07-29",7605,"30-39","lombardia","second_dose"
"2021-07-29",7368,"40-49","lombardia","second_dose"
"2021-07-29",6254,"50-59","lombardia","second_dose"
"2021-07-29",3158,"60-69","lombardia","second_dose"
"2021-07-29",833,"70-79","lombardia","second_dose"
"2021-07-29",140,"80-89","lombardia","second_dose"
"2021-07-29",33,"over90","lombardia","second_dose"
"2021-07-29",4191,"10-19","lombardia","second_dose"
"2021-07-30",8475,"20-29","lombardia","second_dose"
"2021-07-30",7040,"30-39","lombardia","second_dose"
"2021-07-30",6309,"40-49","lombardia","second_dose"
"2021-07-30",6730,"50-59","lombardia","second_dose"
"2021-07-30",2791,"60-69","lombardia","second_dose"
"2021-07-30",754,"70-79","lombardia","second_dose"
"2021-07-30",121,"80-89","lombardia","second_dose"
"2021-07-30",58,"over90","lombardia","second_dose"
"2021-07-30",3834,"10-19","lombardia","second_dose"
"2021-07-31",7875,"20-29","lombardia","second_dose"
"2021-07-31",6349,"30-39","lombardia","second_dose"
"2021-07-31",5418,"40-49","lombardia","second_dose"
"2021-07-31",6295,"50-59","lombardia","second_dose"
"2021-07-31",2295,"60-69","lombardia","second_dose"
"2021-07-31",434,"70-79","lombardia","second_dose"
"2021-07-31",65,"80-89","lombardia","second_dose"
"2021-07-31",12,"over90","lombardia","second_dose"
"2021-07-31",3987,"10-19","lombardia","second_dose"
"2021-08-01",7443,"20-29","lombardia","second_dose"
"2021-08-01",3794,"30-39","lombardia","second_dose"
"2021-08-01",2675,"40-49","lombardia","second_dose"
"2021-08-01",4477,"50-59","lombardia","second_dose"
"2021-08-01",1551,"60-69","lombardia","second_dose"
"2021-08-01",297,"70-79","lombardia","second_dose"
"2021-08-01",39,"80-89","lombardia","second_dose"
"2021-08-01",9,"over90","lombardia","second_dose"
"2021-08-01",3989,"10-19","lombardia","second_dose"
"2021-08-02",17782,"20-29","lombardia","second_dose"
"2021-08-02",13718,"30-39","lombardia","second_dose"
"2021-08-02",13169,"40-49","lombardia","second_dose"
"2021-08-02",6973,"50-59","lombardia","second_dose"
"2021-08-02",2906,"60-69","lombardia","second_dose"
"2021-08-02",859,"70-79","lombardia","second_dose"
"2021-08-02",152,"80-89","lombardia","second_dose"
"2021-08-02",33,"over90","lombardia","second_dose"
"2021-08-02",8829,"10-19","lombardia","second_dose"
"2021-08-03",19847,"20-29","lombardia","second_dose"
"2021-08-03",16713,"30-39","lombardia","second_dose"
"2021-08-03",15951,"40-49","lombardia","second_dose"
"2021-08-03",6238,"50-59","lombardia","second_dose"
"2021-08-03",2079,"60-69","lombardia","second_dose"
"2021-08-03",804,"70-79","lombardia","second_dose"
"2021-08-03",169,"80-89","lombardia","second_dose"
"2021-08-03",27,"over90","lombardia","second_dose"
"2021-08-03",9801,"10-19","lombardia","second_dose"
"2021-08-04",22335,"20-29","lombardia","second_dose"
"2021-08-04",17710,"30-39","lombardia","second_dose"
"2021-08-04",13625,"40-49","lombardia","second_dose"
"2021-08-04",7336,"50-59","lombardia","second_dose"
"2021-08-04",2017,"60-69","lombardia","second_dose"
"2021-08-04",810,"70-79","lombardia","second_dose"
"2021-08-04",187,"80-89","lombardia","second_dose"
"2021-08-04",49,"over90","lombardia","second_dose"
"2021-08-04",10971,"10-19","lombardia","second_dose"
"2021-08-05",22005,"20-29","lombardia","second_dose"
"2021-08-05",18646,"30-39","lombardia","second_dose"
"2021-08-05",12317,"40-49","lombardia","second_dose"
"2021-08-05",5497,"50-59","lombardia","second_dose"
"2021-08-05",1906,"60-69","lombardia","second_dose"
"2021-08-05",740,"70-79","lombardia","second_dose"
"2021-08-05",173,"80-89","lombardia","second_dose"
"2021-08-05",58,"over90","lombardia","second_dose"
"2021-08-05",12432,"10-19","lombardia","second_dose"
"2021-08-06",19609,"20-29","lombardia","second_dose"
"2021-08-06",16356,"30-39","lombardia","second_dose"
"2021-08-06",10938,"40-49","lombardia","second_dose"
"2021-08-06",5619,"50-59","lombardia","second_dose"
"2021-08-06",1882,"60-69","lombardia","second_dose"
"2021-08-06",648,"70-79","lombardia","second_dose"
"2021-08-06",154,"80-89","lombardia","second_dose"
"2021-08-06",33,"over90","lombardia","second_dose"
"2021-08-06",11736,"10-19","lombardia","second_dose"
"2021-08-07",21854,"20-29","lombardia","second_dose"
"2021-08-07",13889,"30-39","lombardia","second_dose"
"2021-08-07",7529,"40-49","lombardia","second_dose"
"2021-08-07",5011,"50-59","lombardia","second_dose"
"2021-08-07",1472,"60-69","lombardia","second_dose"
"2021-08-07",571,"70-79","lombardia","second_dose"
"2021-08-07",131,"80-89","lombardia","second_dose"
"2021-08-07",11,"over90","lombardia","second_dose"
"2021-08-07",12384,"10-19","lombardia","second_dose"
"2021-08-08",16163,"20-29","lombardia","second_dose"
"2021-08-08",6788,"30-39","lombardia","second_dose"
"2021-08-08",3899,"40-49","lombardia","second_dose"
"2021-08-08",3416,"50-59","lombardia","second_dose"
"2021-08-08",866,"60-69","lombardia","second_dose"
"2021-08-08",256,"70-79","lombardia","second_dose"
"2021-08-08",56,"80-89","lombardia","second_dose"
"2021-08-08",7,"over90","lombardia","second_dose"
"2021-08-08",9921,"10-19","lombardia","second_dose"
"2021-08-09",19975,"20-29","lombardia","second_dose"
"2021-08-09",6996,"30-39","lombardia","second_dose"
"2021-08-09",4203,"40-49","lombardia","second_dose"
"2021-08-09",4167,"50-59","lombardia","second_dose"
"2021-08-09",1099,"60-69","lombardia","second_dose"
"2021-08-09",446,"70-79","lombardia","second_dose"
"2021-08-09",126,"80-89","lombardia","second_dose"
"2021-08-09",33,"over90","lombardia","second_dose"
"2021-08-09",12268,"10-19","lombardia","second_dose"
"2021-08-10",17308,"20-29","lombardia","second_dose"
"2021-08-10",5005,"30-39","lombardia","second_dose"
"2021-08-10",3349,"40-49","lombardia","second_dose"
"2021-08-10",3660,"50-59","lombardia","second_dose"
"2021-08-10",820,"60-69","lombardia","second_dose"
"2021-08-10",321,"70-79","lombardia","second_dose"
"2021-08-10",124,"80-89","lombardia","second_dose"
"2021-08-10",21,"over90","lombardia","second_dose"
"2021-08-10",11093,"10-19","lombardia","second_dose"
"2021-08-11",15406,"20-29","lombardia","second_dose"
"2021-08-11",4362,"30-39","lombardia","second_dose"
"2021-08-11",3048,"40-49","lombardia","second_dose"
"2021-08-11",3492,"50-59","lombardia","second_dose"
"2021-08-11",769,"60-69","lombardia","second_dose"
"2021-08-11",338,"70-79","lombardia","second_dose"
"2021-08-11",108,"80-89","lombardia","second_dose"
"2021-08-11",28,"over90","lombardia","second_dose"
"2021-08-11",10038,"10-19","lombardia","second_dose"
"2021-08-12",12969,"20-29","lombardia","second_dose"
"2021-08-12",3851,"30-39","lombardia","second_dose"
"2021-08-12",2964,"40-49","lombardia","second_dose"
"2021-08-12",3546,"50-59","lombardia","second_dose"
"2021-08-12",809,"60-69","lombardia","second_dose"
"2021-08-12",372,"70-79","lombardia","second_dose"
"2021-08-12",92,"80-89","lombardia","second_dose"
"2021-08-12",26,"over90","lombardia","second_dose"
"2021-08-12",8904,"10-19","lombardia","second_dose"
"2021-08-13",12180,"20-29","lombardia","second_dose"
"2021-08-13",3789,"30-39","lombardia","second_dose"
"2021-08-13",3016,"40-49","lombardia","second_dose"
"2021-08-13",2882,"50-59","lombardia","second_dose"
"2021-08-13",620,"60-69","lombardia","second_dose"
"2021-08-13",284,"70-79","lombardia","second_dose"
"2021-08-13",104,"80-89","lombardia","second_dose"
"2021-08-13",30,"over90","lombardia","second_dose"
"2021-08-13",8766,"10-19","lombardia","second_dose"
"2021-08-14",5401,"20-29","lombardia","second_dose"
"2021-08-14",1762,"30-39","lombardia","second_dose"
"2021-08-14",1465,"40-49","lombardia","second_dose"
"2021-08-14",1740,"50-59","lombardia","second_dose"
"2021-08-14",386,"60-69","lombardia","second_dose"
"2021-08-14",123,"70-79","lombardia","second_dose"
"2021-08-14",31,"80-89","lombardia","second_dose"
"2021-08-14",7,"over90","lombardia","second_dose"
"2021-08-14",3952,"10-19","lombardia","second_dose"
"2021-08-15",1362,"20-29","lombardia","second_dose"
"2021-08-15",576,"30-39","lombardia","second_dose"
"2021-08-15",396,"40-49","lombardia","second_dose"
"2021-08-15",397,"50-59","lombardia","second_dose"
"2021-08-15",87,"60-69","lombardia","second_dose"
"2021-08-15",45,"70-79","lombardia","second_dose"
"2021-08-15",4,"80-89","lombardia","second_dose"
"2021-08-15",0,"over90","lombardia","second_dose"
"2021-08-15",1019,"10-19","lombardia","second_dose"
"2021-08-16",7744,"20-29","lombardia","second_dose"
"2021-08-16",2871,"30-39","lombardia","second_dose"
"2021-08-16",2280,"40-49","lombardia","second_dose"
"2021-08-16",1749,"50-59","lombardia","second_dose"
"2021-08-16",506,"60-69","lombardia","second_dose"
"2021-08-16",249,"70-79","lombardia","second_dose"
"2021-08-16",63,"80-89","lombardia","second_dose"
"2021-08-16",13,"over90","lombardia","second_dose"
"2021-08-16",5631,"10-19","lombardia","second_dose"
"2021-08-17",5661,"20-29","lombardia","second_dose"
"2021-08-17",2074,"30-39","lombardia","second_dose"
"2021-08-17",1618,"40-49","lombardia","second_dose"
"2021-08-17",1062,"50-59","lombardia","second_dose"
"2021-08-17",340,"60-69","lombardia","second_dose"
"2021-08-17",158,"70-79","lombardia","second_dose"
"2021-08-17",71,"80-89","lombardia","second_dose"
"2021-08-17",20,"over90","lombardia","second_dose"
"2021-08-17",3680,"10-19","lombardia","second_dose"
"2021-08-18",4261,"20-29","lombardia","second_dose"
"2021-08-18",1682,"30-39","lombardia","second_dose"
"2021-08-18",1331,"40-49","lombardia","second_dose"
"2021-08-18",883,"50-59","lombardia","second_dose"
"2021-08-18",326,"60-69","lombardia","second_dose"
"2021-08-18",152,"70-79","lombardia","second_dose"
"2021-08-18",73,"80-89","lombardia","second_dose"
"2021-08-18",30,"over90","lombardia","second_dose"
"2021-08-18",2917,"10-19","lombardia","second_dose"
"2021-08-19",4505,"20-29","lombardia","second_dose"
"2021-08-19",1967,"30-39","lombardia","second_dose"
"2021-08-19",1619,"40-49","lombardia","second_dose"
"2021-08-19",1177,"50-59","lombardia","second_dose"
"2021-08-19",348,"60-69","lombardia","second_dose"
"2021-08-19",173,"70-79","lombardia","second_dose"
"2021-08-19",84,"80-89","lombardia","second_dose"
"2021-08-19",16,"over90","lombardia","second_dose"
"2021-08-19",3203,"10-19","lombardia","second_dose"
"2021-08-20",3759,"20-29","lombardia","second_dose"
"2021-08-20",1940,"30-39","lombardia","second_dose"
"2021-08-20",1639,"40-49","lombardia","second_dose"
"2021-08-20",1151,"50-59","lombardia","second_dose"
"2021-08-20",364,"60-69","lombardia","second_dose"
"2021-08-20",169,"70-79","lombardia","second_dose"
"2021-08-20",63,"80-89","lombardia","second_dose"
"2021-08-20",23,"over90","lombardia","second_dose"
"2021-08-20",2802,"10-19","lombardia","second_dose"
"2021-08-21",3386,"20-29","lombardia","second_dose"
"2021-08-21",1825,"30-39","lombardia","second_dose"
"2021-08-21",1835,"40-49","lombardia","second_dose"
"2021-08-21",1104,"50-59","lombardia","second_dose"
"2021-08-21",241,"60-69","lombardia","second_dose"
"2021-08-21",103,"70-79","lombardia","second_dose"
"2021-08-21",35,"80-89","lombardia","second_dose"
"2021-08-21",5,"over90","lombardia","second_dose"
"2021-08-21",2546,"10-19","lombardia","second_dose"
"2021-08-22",2811,"20-29","lombardia","second_dose"
"2021-08-22",1590,"30-39","lombardia","second_dose"
"2021-08-22",1773,"40-49","lombardia","second_dose"
"2021-08-22",1226,"50-59","lombardia","second_dose"
"2021-08-22",383,"60-69","lombardia","second_dose"
"2021-08-22",131,"70-79","lombardia","second_dose"
"2021-08-22",20,"80-89","lombardia","second_dose"
"2021-08-22",6,"over90","lombardia","second_dose"
"2021-08-22",2127,"10-19","lombardia","second_dose"
"2021-08-23",6348,"20-29","lombardia","second_dose"
"2021-08-23",3319,"30-39","lombardia","second_dose"
"2021-08-23",3082,"40-49","lombardia","second_dose"
"2021-08-23",7931,"50-59","lombardia","second_dose"
"2021-08-23",2968,"60-69","lombardia","second_dose"
"2021-08-23",1072,"70-79","lombardia","second_dose"
"2021-08-23",205,"80-89","lombardia","second_dose"
"2021-08-23",43,"over90","lombardia","second_dose"
"2021-08-23",5474,"10-19","lombardia","second_dose"
"2021-08-24",4363,"20-29","lombardia","second_dose"
"2021-08-24",2427,"30-39","lombardia","second_dose"
"2021-08-24",2281,"40-49","lombardia","second_dose"
"2021-08-24",4811,"50-59","lombardia","second_dose"
"2021-08-24",1123,"60-69","lombardia","second_dose"
"2021-08-24",508,"70-79","lombardia","second_dose"
"2021-08-24",131,"80-89","lombardia","second_dose"
"2021-08-24",43,"over90","lombardia","second_dose"
"2021-08-24",3773,"10-19","lombardia","second_dose"
"2021-08-25",4859,"20-29","lombardia","second_dose"
"2021-08-25",2566,"30-39","lombardia","second_dose"
"2021-08-25",2359,"40-49","lombardia","second_dose"
"2021-08-25",4195,"50-59","lombardia","second_dose"
"2021-08-25",1224,"60-69","lombardia","second_dose"
"2021-08-25",516,"70-79","lombardia","second_dose"
"2021-08-25",151,"80-89","lombardia","second_dose"
"2021-08-25",39,"over90","lombardia","second_dose"
"2021-08-25",3852,"10-19","lombardia","second_dose"
"2021-08-26",4264,"20-29","lombardia","second_dose"
"2021-08-26",2289,"30-39","lombardia","second_dose"
"2021-08-26",1860,"40-49","lombardia","second_dose"
"2021-08-26",2440,"50-59","lombardia","second_dose"
"2021-08-26",752,"60-69","lombardia","second_dose"
"2021-08-26",357,"70-79","lombardia","second_dose"
"2021-08-26",131,"80-89","lombardia","second_dose"
"2021-08-26",34,"over90","lombardia","second_dose"
"2021-08-26",3433,"10-19","lombardia","second_dose"
"2021-08-27",3927,"20-29","lombardia","second_dose"
"2021-08-27",2358,"30-39","lombardia","second_dose"
"2021-08-27",1895,"40-49","lombardia","second_dose"
"2021-08-27",1996,"50-59","lombardia","second_dose"
"2021-08-27",699,"60-69","lombardia","second_dose"
"2021-08-27",279,"70-79","lombardia","second_dose"
"2021-08-27",118,"80-89","lombardia","second_dose"
"2021-08-27",32,"over90","lombardia","second_dose"
